date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:24:51	179912/179912	---M--	200	added ('OK')	image/jpeg	etag:%225990157b63075157b503cdf8c3e387b9%22	https://pro2-bar-s3-cdn-cf1.myportfolio.com/97a4e951-0b9f-44e4-b83d-164904683f0c/20b31966-6ca2-42ed-ae43-0aa325a0c57d.jpg?h=e0d34d89142c11a64af6a690c3b36d6e	C:/sebastians%20new%20test%20site/seb/pro2-bar-s3-cdn-cf1.myportfolio.com/97a4e951-0b9f-44e4-b83d-164904683f0c/20b31966-6ca2-42ed-ae43-0aa325a0c57d63a5.jpg	(from https://jfsn.myportfolio.com/kkk-2)
09:24:51	155708/155708	---M--	200	added ('OK')	image/jpeg	etag:%223b0e29da3029f36193eeeb5214fbfe97%22	https://pro2-bar-s3-cdn-cf1.myportfolio.com/97a4e951-0b9f-44e4-b83d-164904683f0c/20b31966-6ca2-42ed-ae43-0aa325a0c57d_rw_1200.jpg?h=c7f5a4bf2a49a4a387adf0dcd253b642	C:/sebastians%20new%20test%20site/seb/pro2-bar-s3-cdn-cf1.myportfolio.com/97a4e951-0b9f-44e4-b83d-164904683f0c/20b31966-6ca2-42ed-ae43-0aa325a0c57d_rw_1200e092.jpg	(from https://jfsn.myportfolio.com/kkk-2)
09:24:51	189942/189942	---M--	200	added ('OK')	image/jpeg	etag:%22c4a479ff8d566aee54c877a8c28a63bf%22	https://pro2-bar-s3-cdn-cf4.myportfolio.com/97a4e951-0b9f-44e4-b83d-164904683f0c/521bdd19-15b0-4435-9c26-3eccc2c36532.jpg?h=2f7bf01ad0ac685a4e9d8dacfae312f8	C:/sebastians%20new%20test%20site/seb/pro2-bar-s3-cdn-cf4.myportfolio.com/97a4e951-0b9f-44e4-b83d-164904683f0c/521bdd19-15b0-4435-9c26-3eccc2c36532ebfd.jpg	(from https://jfsn.myportfolio.com/jjj-1)
09:24:52	162488/162488	---M--	200	added ('OK')	image/jpeg	etag:%22b4366c0626eda892fe33115b04bc535e%22	https://pro2-bar-s3-cdn-cf4.myportfolio.com/97a4e951-0b9f-44e4-b83d-164904683f0c/521bdd19-15b0-4435-9c26-3eccc2c36532_rw_1200.jpg?h=6f4994b7329f745ce2550942ab17b18a	C:/sebastians%20new%20test%20site/seb/pro2-bar-s3-cdn-cf4.myportfolio.com/97a4e951-0b9f-44e4-b83d-164904683f0c/521bdd19-15b0-4435-9c26-3eccc2c36532_rw_1200b46c.jpg	(from https://jfsn.myportfolio.com/jjj-1)
09:24:52	148911/148911	---M--	200	added ('OK')	image/jpeg	etag:%224c2742e0a94b306e62e6d110a826f048%22	https://pro2-bar-s3-cdn-cf4.myportfolio.com/97a4e951-0b9f-44e4-b83d-164904683f0c/f38a3112-c942-4587-abf2-34adcdbd6929.jpg?h=c3ce846cf25efb334981125c71d622c3	C:/sebastians%20new%20test%20site/seb/pro2-bar-s3-cdn-cf4.myportfolio.com/97a4e951-0b9f-44e4-b83d-164904683f0c/f38a3112-c942-4587-abf2-34adcdbd6929ba37.jpg	(from https://jfsn.myportfolio.com/face-collage)
09:24:52	129764/129764	---M--	200	added ('OK')	image/jpeg	etag:%22d8740404e99c269e8d47714b27139ad0%22	https://pro2-bar-s3-cdn-cf4.myportfolio.com/97a4e951-0b9f-44e4-b83d-164904683f0c/f38a3112-c942-4587-abf2-34adcdbd6929_rw_1200.jpg?h=474a566fdd296bd0d810417a9d954dc8	C:/sebastians%20new%20test%20site/seb/pro2-bar-s3-cdn-cf4.myportfolio.com/97a4e951-0b9f-44e4-b83d-164904683f0c/f38a3112-c942-4587-abf2-34adcdbd6929_rw_1200fd55.jpg	(from https://jfsn.myportfolio.com/face-collage)
09:24:52	171726/171726	---M--	200	added ('OK')	image/jpeg	etag:%22d04924eebdb88d83fd516575c3672ddf%22	https://pro2-bar-s3-cdn-cf2.myportfolio.com/97a4e951-0b9f-44e4-b83d-164904683f0c/d23480c7-1ce3-4a1d-aed6-a0080b14e662.jpg?h=0beb2bfc78049ae69efc876f43c38a93	C:/sebastians%20new%20test%20site/seb/pro2-bar-s3-cdn-cf2.myportfolio.com/97a4e951-0b9f-44e4-b83d-164904683f0c/d23480c7-1ce3-4a1d-aed6-a0080b14e662723e.jpg	(from https://jfsn.myportfolio.com/fine-art)
09:24:53	150604/150604	---M--	200	added ('OK')	image/jpeg	etag:%2207d0c76619291811d2897ac8a7d09811%22	https://pro2-bar-s3-cdn-cf2.myportfolio.com/97a4e951-0b9f-44e4-b83d-164904683f0c/d23480c7-1ce3-4a1d-aed6-a0080b14e662_rw_1200.jpg?h=5f01faa0943c928052700dcbed15f1b1	C:/sebastians%20new%20test%20site/seb/pro2-bar-s3-cdn-cf2.myportfolio.com/97a4e951-0b9f-44e4-b83d-164904683f0c/d23480c7-1ce3-4a1d-aed6-a0080b14e662_rw_1200bc5a.jpg	(from https://jfsn.myportfolio.com/fine-art)
09:24:53	226349/226349	---M--	200	added ('OK')	image/jpeg	etag:%2205ddb99499fa34a2542d8f88449ac802%22	https://pro2-bar-s3-cdn-cf3.myportfolio.com/97a4e951-0b9f-44e4-b83d-164904683f0c/e5e3873a-bc3f-42f7-8d29-6d6e4c1b2272.jpg?h=b7a168d3aed6ef7baccde11b8cd6d47d	C:/sebastians%20new%20test%20site/seb/pro2-bar-s3-cdn-cf3.myportfolio.com/97a4e951-0b9f-44e4-b83d-164904683f0c/e5e3873a-bc3f-42f7-8d29-6d6e4c1b227271ee.jpg	(from https://jfsn.myportfolio.com/something-about-poop)
09:24:54	187117/187117	---M--	200	added ('OK')	image/jpeg	etag:%22f76a1c87f2f0d6de15d2c9f9a47f96c4%22	https://pro2-bar-s3-cdn-cf3.myportfolio.com/97a4e951-0b9f-44e4-b83d-164904683f0c/e5e3873a-bc3f-42f7-8d29-6d6e4c1b2272_rw_1200.jpg?h=60dad47a069e9545c8faa94141fbc517	C:/sebastians%20new%20test%20site/seb/pro2-bar-s3-cdn-cf3.myportfolio.com/97a4e951-0b9f-44e4-b83d-164904683f0c/e5e3873a-bc3f-42f7-8d29-6d6e4c1b2272_rw_12002e6c.jpg	(from https://jfsn.myportfolio.com/something-about-poop)
09:24:54	300301/300301	---M--	200	added ('OK')	image/jpeg	etag:%22d34b655c62773c0fc7ef9870ac5466be%22	https://pro2-bar-s3-cdn-cf6.myportfolio.com/97a4e951-0b9f-44e4-b83d-164904683f0c/74f0a06a-bf7b-4bbc-93fc-873d3b0c8643.jpg?h=bf64e5774e96d3ca34de8ff2bc0a8ff9	C:/sebastians%20new%20test%20site/seb/pro2-bar-s3-cdn-cf6.myportfolio.com/97a4e951-0b9f-44e4-b83d-164904683f0c/74f0a06a-bf7b-4bbc-93fc-873d3b0c86430d30.jpg	(from https://jfsn.myportfolio.com/funny-grandma)
09:24:54	269229/269229	---M--	200	added ('OK')	image/jpeg	etag:%220fbc3ccbdfa7a9d641fe31703f05ae98%22	https://pro2-bar-s3-cdn-cf6.myportfolio.com/97a4e951-0b9f-44e4-b83d-164904683f0c/74f0a06a-bf7b-4bbc-93fc-873d3b0c8643_rw_1200.jpg?h=8cb560d0016d4a162679f990dd0404c4	C:/sebastians%20new%20test%20site/seb/pro2-bar-s3-cdn-cf6.myportfolio.com/97a4e951-0b9f-44e4-b83d-164904683f0c/74f0a06a-bf7b-4bbc-93fc-873d3b0c8643_rw_1200e714.jpg	(from https://jfsn.myportfolio.com/funny-grandma)
09:24:55	193978/193978	---M--	200	added ('OK')	image/jpeg	etag:%22c811d72b91546da0838de6fca17a4c14%22	https://pro2-bar-s3-cdn-cf.myportfolio.com/97a4e951-0b9f-44e4-b83d-164904683f0c/863440c0-10f8-440e-ba27-c14da4acd21e.jpg?h=d02d64676bb67da8ba99bb137a925e90	C:/sebastians%20new%20test%20site/seb/pro2-bar-s3-cdn-cf.myportfolio.com/97a4e951-0b9f-44e4-b83d-164904683f0c/863440c0-10f8-440e-ba27-c14da4acd21ef20d.jpg	(from https://jfsn.myportfolio.com/untitled-1)
09:24:55	180876/180876	---M--	200	added ('OK')	image/jpeg	etag:%22724e736ed884c9ba4296271ce6773012%22	https://pro2-bar-s3-cdn-cf.myportfolio.com/97a4e951-0b9f-44e4-b83d-164904683f0c/863440c0-10f8-440e-ba27-c14da4acd21e_rw_1200.jpg?h=7c902ad61840736708217bed71856223	C:/sebastians%20new%20test%20site/seb/pro2-bar-s3-cdn-cf.myportfolio.com/97a4e951-0b9f-44e4-b83d-164904683f0c/863440c0-10f8-440e-ba27-c14da4acd21e_rw_1200dd6e.jpg	(from https://jfsn.myportfolio.com/untitled-1)
09:24:56	178327/178327	---M--	200	added ('OK')	image/jpeg	etag:%22c6542e4747aaab799dbad6c874bf1f78%22	https://pro2-bar-s3-cdn-cf1.myportfolio.com/97a4e951-0b9f-44e4-b83d-164904683f0c/2995699c-9387-49ae-88ed-71884d57b951.jpg?h=04db75b9dcc36d89e9f0014c53dbe226	C:/sebastians%20new%20test%20site/seb/pro2-bar-s3-cdn-cf1.myportfolio.com/97a4e951-0b9f-44e4-b83d-164904683f0c/2995699c-9387-49ae-88ed-71884d57b9516281.jpg	(from https://jfsn.myportfolio.com/drawing)
09:24:56	163744/163744	---M--	200	added ('OK')	image/jpeg	etag:%22a5df790fef74cf3ed320b5eb18efe34c%22	https://pro2-bar-s3-cdn-cf1.myportfolio.com/97a4e951-0b9f-44e4-b83d-164904683f0c/2995699c-9387-49ae-88ed-71884d57b951_rw_1200.jpg?h=b395c2bc3131e32dc63ffbd2f3484de5	C:/sebastians%20new%20test%20site/seb/pro2-bar-s3-cdn-cf1.myportfolio.com/97a4e951-0b9f-44e4-b83d-164904683f0c/2995699c-9387-49ae-88ed-71884d57b951_rw_1200644b.jpg	(from https://jfsn.myportfolio.com/drawing)
09:24:56	233203/233203	---M--	200	added ('OK')	image/jpeg	etag:%22a8d6017090335ed2c2a6812d5aedad78%22	https://pro2-bar-s3-cdn-cf6.myportfolio.com/97a4e951-0b9f-44e4-b83d-164904683f0c/a76f2c7d-e763-4be4-8ea6-26b3a20ae2bd.jpg?h=2c793df14cc7daa34331eb90eeebd1d8	C:/sebastians%20new%20test%20site/seb/pro2-bar-s3-cdn-cf6.myportfolio.com/97a4e951-0b9f-44e4-b83d-164904683f0c/a76f2c7d-e763-4be4-8ea6-26b3a20ae2bd9012.jpg	(from https://jfsn.myportfolio.com/untitled)
09:24:57	212172/212172	---M--	200	added ('OK')	image/jpeg	etag:%223e4a86a0da6e8e85df8500d765a52092%22	https://pro2-bar-s3-cdn-cf6.myportfolio.com/97a4e951-0b9f-44e4-b83d-164904683f0c/a76f2c7d-e763-4be4-8ea6-26b3a20ae2bd_rw_1200.jpg?h=4d33f1dba0cdfb431595665373a49fe6	C:/sebastians%20new%20test%20site/seb/pro2-bar-s3-cdn-cf6.myportfolio.com/97a4e951-0b9f-44e4-b83d-164904683f0c/a76f2c7d-e763-4be4-8ea6-26b3a20ae2bd_rw_1200c690.jpg	(from https://jfsn.myportfolio.com/untitled)
09:24:57	234359/234359	---M--	200	added ('OK')	image/jpeg	etag:%22807fa61b9d96945a161ff73d5e9b2521%22	https://pro2-bar-s3-cdn-cf1.myportfolio.com/97a4e951-0b9f-44e4-b83d-164904683f0c/20de2689-7788-4c7b-8a01-eb4eb9a73819.jpg?h=020b861e781c99adc35b0b08386710ee	C:/sebastians%20new%20test%20site/seb/pro2-bar-s3-cdn-cf1.myportfolio.com/97a4e951-0b9f-44e4-b83d-164904683f0c/20de2689-7788-4c7b-8a01-eb4eb9a73819b587.jpg	(from https://jfsn.myportfolio.com/untitled-with-grandpa)
09:24:57	211074/211074	---M--	200	added ('OK')	image/jpeg	etag:%22b33e9473650088cec3eae7c03070db6c%22	https://pro2-bar-s3-cdn-cf1.myportfolio.com/97a4e951-0b9f-44e4-b83d-164904683f0c/20de2689-7788-4c7b-8a01-eb4eb9a73819_rw_1200.jpg?h=546f64007292fe012f33ed746f5dd98c	C:/sebastians%20new%20test%20site/seb/pro2-bar-s3-cdn-cf1.myportfolio.com/97a4e951-0b9f-44e4-b83d-164904683f0c/20de2689-7788-4c7b-8a01-eb4eb9a73819_rw_12004ccd.jpg	(from https://jfsn.myportfolio.com/untitled-with-grandpa)
09:24:58	268479/268479	---M--	200	added ('OK')	image/jpeg	etag:%22dbfabf4d9d2b61a134d56f72f873c221%22	https://pro2-bar-s3-cdn-cf6.myportfolio.com/97a4e951-0b9f-44e4-b83d-164904683f0c/adf656f5-f1a9-41ab-8710-86dc6178e9de.jpg?h=dba37866bee0e786612651910e2ac03d	C:/sebastians%20new%20test%20site/seb/pro2-bar-s3-cdn-cf6.myportfolio.com/97a4e951-0b9f-44e4-b83d-164904683f0c/adf656f5-f1a9-41ab-8710-86dc6178e9de2c88.jpg	(from https://jfsn.myportfolio.com/stick-man)
09:24:58	236324/236324	---M--	200	added ('OK')	image/jpeg	etag:%221f152cb0ad586130b8940d97a9908844%22	https://pro2-bar-s3-cdn-cf6.myportfolio.com/97a4e951-0b9f-44e4-b83d-164904683f0c/adf656f5-f1a9-41ab-8710-86dc6178e9de_rw_1200.jpg?h=075c836662c52a34aee21342c606b447	C:/sebastians%20new%20test%20site/seb/pro2-bar-s3-cdn-cf6.myportfolio.com/97a4e951-0b9f-44e4-b83d-164904683f0c/adf656f5-f1a9-41ab-8710-86dc6178e9de_rw_12005b01.jpg	(from https://jfsn.myportfolio.com/stick-man)
09:24:58	302315/302315	---M--	200	added ('OK')	image/jpeg	etag:%22c7b0b69404c5548ff64f89dd76efaf66%22	https://pro2-bar-s3-cdn-cf3.myportfolio.com/97a4e951-0b9f-44e4-b83d-164904683f0c/4de666b1-4c5d-48ae-8bf9-691794120bd9.jpg?h=cf254e5f189c6d54ae21b4975e825f60	C:/sebastians%20new%20test%20site/seb/pro2-bar-s3-cdn-cf3.myportfolio.com/97a4e951-0b9f-44e4-b83d-164904683f0c/4de666b1-4c5d-48ae-8bf9-691794120bd9ae07.jpg	(from https://jfsn.myportfolio.com/dragon)
09:24:59	277750/277750	---M--	200	added ('OK')	image/jpeg	etag:%228b075e5931addc29865cf529531f73ad%22	https://pro2-bar-s3-cdn-cf3.myportfolio.com/97a4e951-0b9f-44e4-b83d-164904683f0c/4de666b1-4c5d-48ae-8bf9-691794120bd9_rw_1200.jpg?h=ce0c5653982c3084de90d2bed43acc3e	C:/sebastians%20new%20test%20site/seb/pro2-bar-s3-cdn-cf3.myportfolio.com/97a4e951-0b9f-44e4-b83d-164904683f0c/4de666b1-4c5d-48ae-8bf9-691794120bd9_rw_12001ca7.jpg	(from https://jfsn.myportfolio.com/dragon)
